"date","branch_office_id","sucursal","ventas","mes","dia","year","dia_semana"
"2024-03-19","33","EL MUSEO","100000","3","19","2024","martes"
"2024-03-19","34","MALL CENTRO","499790","3","19","2024","martes"
"2024-03-19","35","MALL MELIPILLA","1060504","3","19","2024","martes"
"2024-03-19","38","MALL SAN BERNARDO","605715","3","19","2024","martes"
"2024-03-19","41","TOTTUS CATEDRAL","200084","3","19","2024","martes"
"2024-03-19","42","UNIV AUTONOMA","233578","3","19","2024","martes"
"2024-03-19","43","M10 VILLA ALEMANA","38824","3","19","2024","martes"
"2024-03-19","45","STRIP RECOLETA","80546","3","19","2024","martes"
"2024-03-19","46","CLINICA AUTONOMA","43697","3","19","2024","martes"
"2024-03-19","50","TOTTUS TALAGANTE","133992","3","19","2024","martes"
"2024-03-19","54","STA ISABEL VILLA ALEMANA","55588","3","19","2024","martes"
"2024-03-19","55","TOTTUS SAN BERNARDO ESTACION","76807","3","19","2024","martes"
"2024-03-19","56","STRIP IRARRAZAVAL","92773","3","19","2024","martes"
"2024-03-19","65","LIDER OSORNO","243908","3","19","2024","martes"
"2024-03-19","69","LIDER PUERTO MONTT","91597","3","19","2024","martes"
"2024-03-19","70","LIDER PUERTO VARAS","62184","3","19","2024","martes"
"2024-03-19","74","STA ISABEL LOS ANGELES","339665","3","19","2024","martes"
"2024-03-19","76","LIDER TALAGANTE","127354","3","19","2024","martes"
"2024-03-19","78","EDIFICIO BANCOESTADO","314789","3","19","2024","martes"
"2024-03-19","79","LIDER VALDIVIA","39790","3","19","2024","martes"
"2024-03-19","81","STA ISABEL VIÑA","108656","3","19","2024","martes"
"2024-03-19","84","STA ISABEL VICUÑA MACKENNA","43655","3","19","2024","martes"
"2024-03-19","89","LIDER GRAN AVENIDA","130798","3","19","2024","martes"
"2024-03-19","90","LIDER RANCAGUA","123487","3","19","2024","martes"
"2024-03-19","92","LIDER LIMACHE","160084","3","19","2024","martes"
"2024-03-19","93","LIDER OVALLE","69664","3","19","2024","martes"
"2024-03-19","96","LIDER TOBALABA","86471","3","19","2024","martes"
"2024-03-19","97","UNIV BERNARDO OHIGGINS","182773","3","19","2024","martes"
"2024-03-19","99","LIDER COPIAPO","111093","3","19","2024","martes"
"2024-03-19","100","STRIP TALCA","48319","3","19","2024","martes"
"2024-03-19","101","LIDER QUILIN","221975","3","19","2024","martes"
"2024-03-19","103","TOTTUS LOS ANGELES","136639","3","19","2024","martes"
"2024-03-19","105","LIDER LOS ANGELES","644916","3","19","2024","martes"
"2024-03-19","106","LIDER ALAMEDA","468866","3","19","2024","martes"
"2024-03-19","107","EDIFICIO BüHLER","508908","3","19","2024","martes"
"2024-03-19","109","JUMBO LOS ANGELES","547647","3","19","2024","martes"
"2024-03-19","110","LIDER QUILLOTA","211764","3","19","2024","martes"
"2024-03-20","1","UNIMARC EL PAMPINO","459538","3","20","2024","miércoles"
"2024-03-20","2","UNIMARC EL PARQUE","159537","3","20","2024","miércoles"
"2024-03-20","5","UNIMARC LA SERENA","468866","3","20","2024","miércoles"
"2024-03-20","6","UNIMARC OVALLE","233446","3","20","2024","miércoles"
"2024-03-20","7","UNIMARC QUILLOTA","89916","3","20","2024","miércoles"
"2024-03-20","8","STA ISABEL REÑACA","175589","3","20","2024","miércoles"
"2024-03-20","9","STA ISABEL LOS CARRERAS","127773","3","20","2024","miércoles"
"2024-03-20","10","STA ISABEL VALPARAISO","39496","3","20","2024","miércoles"
"2024-03-20","11","STA ISABEL CLAUDIO VICUÑA","145588","3","20","2024","miércoles"
"2024-03-20","14","MALL PASEO DEL VALLE","206764","3","20","2024","miércoles"
"2024-03-20","15","UNIMARC VIÑA","79412","3","20","2024","miércoles"
"2024-03-20","16","ALVI MAIPU","73193","3","20","2024","miércoles"
"2024-03-20","17","UNIMARC FCO. BILBAO","94664","3","20","2024","miércoles"
"2024-03-20","19","UNIMARC LOS MILITARES","315882","3","20","2024","miércoles"
"2024-03-20","20","MEDS MAIPU","366134","3","20","2024","miércoles"
"2024-03-20","21","SODIMAC ÑUBLE","153907","3","20","2024","miércoles"
"2024-03-20","22","TOTTUS NATANIEL","177899","3","20","2024","miércoles"
"2024-03-20","23","TOTTUS SAN BERNARDO","477227","3","20","2024","miércoles"
"2024-03-20","24","TOTTUS VICUÑA MACKENNA","48403","3","20","2024","miércoles"
"2024-03-20","26","UNIMARC CHILLAN","359622","3","20","2024","miércoles"
"2024-03-20","27","UNIMARC OSORNO","159454","3","20","2024","miércoles"
"2024-03-20","29","UNIMARC CONCEPCION","221261","3","20","2024","miércoles"
"2024-03-20","32","UNIMARC LINARES","125715","3","20","2024","miércoles"
"2024-03-20","33","EL MUSEO","128824","3","20","2024","miércoles"
"2024-03-20","34","MALL CENTRO","601639","3","20","2024","miércoles"
"2024-03-20","35","MALL MELIPILLA","955631","3","20","2024","miércoles"
"2024-03-20","38","MALL SAN BERNARDO","636639","3","20","2024","miércoles"
"2024-03-20","41","TOTTUS CATEDRAL","170041","3","20","2024","miércoles"
"2024-03-20","42","UNIV AUTONOMA","255966","3","20","2024","miércoles"
"2024-03-20","43","M10 VILLA ALEMANA","35849","3","20","2024","miércoles"
"2024-03-20","45","STRIP RECOLETA","6471","3","20","2024","miércoles"
"2024-03-20","46","CLINICA AUTONOMA","9664","3","20","2024","miércoles"
"2024-03-20","50","TOTTUS TALAGANTE","46580","3","20","2024","miércoles"
"2024-03-20","54","STA ISABEL VILLA ALEMANA","55714","3","20","2024","miércoles"
"2024-03-20","55","TOTTUS SAN BERNARDO ESTACION","93866","3","20","2024","miércoles"
"2024-03-20","56","STRIP IRARRAZAVAL","111261","3","20","2024","miércoles"
"2024-03-20","65","LIDER OSORNO","211806","3","20","2024","miércoles"
"2024-03-20","69","LIDER PUERTO MONTT","89202","3","20","2024","miércoles"
"2024-03-20","70","LIDER PUERTO VARAS","54748","3","20","2024","miércoles"
"2024-03-20","74","STA ISABEL LOS ANGELES","426766","3","20","2024","miércoles"
"2024-03-20","76","LIDER TALAGANTE","172563","3","20","2024","miércoles"
"2024-03-20","78","EDIFICIO BANCOESTADO","338487","3","20","2024","miércoles"
"2024-03-20","79","LIDER VALDIVIA","52941","3","20","2024","miércoles"
"2024-03-20","81","STA ISABEL VIÑA","146261","3","20","2024","miércoles"
"2024-03-20","84","STA ISABEL VICUÑA MACKENNA","49412","3","20","2024","miércoles"
"2024-03-20","89","LIDER GRAN AVENIDA","151471","3","20","2024","miércoles"
"2024-03-20","90","LIDER RANCAGUA","111765","3","20","2024","miércoles"
"2024-03-20","92","LIDER LIMACHE","157773","3","20","2024","miércoles"
"2024-03-20","93","LIDER OVALLE","67815","3","20","2024","miércoles"
"2024-03-20","96","LIDER TOBALABA","76555","3","20","2024","miércoles"
"2024-03-20","97","UNIV BERNARDO OHIGGINS","187773","3","20","2024","miércoles"
"2024-03-20","99","LIDER COPIAPO","112017","3","20","2024","miércoles"
"2024-03-20","100","STRIP TALCA","77142","3","20","2024","miércoles"
"2024-03-20","101","LIDER QUILIN","219790","3","20","2024","miércoles"
"2024-03-20","103","TOTTUS LOS ANGELES","100420","3","20","2024","miércoles"
"2024-03-20","105","LIDER LOS ANGELES","599412","3","20","2024","miércoles"
"2024-03-20","106","LIDER ALAMEDA","414916","3","20","2024","miércoles"
"2024-03-20","107","EDIFICIO BüHLER","452185","3","20","2024","miércoles"
"2024-03-20","109","JUMBO LOS ANGELES","581346","3","20","2024","miércoles"
"2024-03-20","110","LIDER QUILLOTA","552059","3","20","2024","miércoles"
"2024-03-21","1","UNIMARC EL PAMPINO","410925","3","21","2024","jueves"
"2024-03-21","2","UNIMARC EL PARQUE","116303","3","21","2024","jueves"
"2024-03-21","5","UNIMARC LA SERENA","536555","3","21","2024","jueves"
"2024-03-21","6","UNIMARC OVALLE","188529","3","21","2024","jueves"
"2024-03-21","7","UNIMARC QUILLOTA","95126","3","21","2024","jueves"
"2024-03-21","8","STA ISABEL REÑACA","191386","3","21","2024","jueves"
"2024-03-21","9","STA ISABEL LOS CARRERAS","155840","3","21","2024","jueves"
"2024-03-21","10","STA ISABEL VALPARAISO","56891","3","21","2024","jueves"
"2024-03-21","11","STA ISABEL CLAUDIO VICUÑA","139496","3","21","2024","jueves"
"2024-03-21","14","MALL PASEO DEL VALLE","269455","3","21","2024","jueves"
"2024-03-21","15","UNIMARC VIÑA","88193","3","21","2024","jueves"
"2024-03-21","16","ALVI MAIPU","63824","3","21","2024","jueves"
"2024-03-21","17","UNIMARC FCO. BILBAO","86891","3","21","2024","jueves"
"2024-03-21","19","UNIMARC LOS MILITARES","308992","3","21","2024","jueves"
"2024-03-21","20","MEDS MAIPU","301219","3","21","2024","jueves"
"2024-03-21","21","SODIMAC ÑUBLE","175966","3","21","2024","jueves"
"2024-03-21","22","TOTTUS NATANIEL","252228","3","21","2024","jueves"
"2024-03-21","23","TOTTUS SAN BERNARDO","484118","3","21","2024","jueves"
"2024-03-21","24","TOTTUS VICUÑA MACKENNA","43151","3","21","2024","jueves"
"2024-03-21","26","UNIMARC CHILLAN","437731","3","21","2024","jueves"
"2024-03-21","27","UNIMARC OSORNO","149875","3","21","2024","jueves"
"2024-03-21","29","UNIMARC CONCEPCION","183656","3","21","2024","jueves"
"2024-03-21","32","UNIMARC LINARES","144412","3","21","2024","jueves"
"2024-03-21","33","EL MUSEO","90000","3","21","2024","jueves"
"2024-03-21","34","MALL CENTRO","540841","3","21","2024","jueves"
"2024-03-21","35","MALL MELIPILLA","988823","3","21","2024","jueves"
"2024-03-21","38","MALL SAN BERNARDO","626555","3","21","2024","jueves"
"2024-03-21","41","TOTTUS CATEDRAL","121177","3","21","2024","jueves"
"2024-03-21","42","UNIV AUTONOMA","365337","3","21","2024","jueves"
"2024-03-21","43","M10 VILLA ALEMANA","28689","3","21","2024","jueves"
"2024-03-21","45","STRIP RECOLETA","13866","3","21","2024","jueves"
"2024-03-21","46","CLINICA AUTONOMA","26470","3","21","2024","jueves"
"2024-03-21","50","TOTTUS TALAGANTE","111252","3","21","2024","jueves"
"2024-03-21","54","STA ISABEL VILLA ALEMANA","72269","3","21","2024","jueves"
"2024-03-21","55","TOTTUS SAN BERNARDO ESTACION","99202","3","21","2024","jueves"
"2024-03-21","56","STRIP IRARRAZAVAL","91092","3","21","2024","jueves"
"2024-03-21","65","LIDER OSORNO","222311","3","21","2024","jueves"
"2024-03-21","69","LIDER PUERTO MONTT","73529","3","21","2024","jueves"
"2024-03-21","70","LIDER PUERTO VARAS","68361","3","21","2024","jueves"
"2024-03-21","74","STA ISABEL LOS ANGELES","384874","3","21","2024","jueves"
"2024-03-21","76","LIDER TALAGANTE","141177","3","21","2024","jueves"
"2024-03-21","78","EDIFICIO BANCOESTADO","315252","3","21","2024","jueves"
"2024-03-21","79","LIDER VALDIVIA","45840","3","21","2024","jueves"
"2024-03-21","81","STA ISABEL VIÑA","119202","3","21","2024","jueves"
"2024-03-21","84","STA ISABEL VICUÑA MACKENNA","57563","3","21","2024","jueves"
"2024-03-21","89","LIDER GRAN AVENIDA","147101","3","21","2024","jueves"
"2024-03-21","90","LIDER RANCAGUA","141008","3","21","2024","jueves"
"2024-03-21","92","LIDER LIMACHE","152395","3","21","2024","jueves"
"2024-03-21","93","LIDER OVALLE","105168","3","21","2024","jueves"
"2024-03-21","96","LIDER TOBALABA","134454","3","21","2024","jueves"
"2024-03-21","97","UNIV BERNARDO OHIGGINS","183446","3","21","2024","jueves"
"2024-03-21","99","LIDER COPIAPO","105546","3","21","2024","jueves"
"2024-03-21","100","STRIP TALCA","93277","3","21","2024","jueves"
"2024-03-21","101","LIDER QUILIN","256051","3","21","2024","jueves"
"2024-03-21","103","TOTTUS LOS ANGELES","124496","3","21","2024","jueves"
"2024-03-21","105","LIDER LOS ANGELES","505630","3","21","2024","jueves"
"2024-03-21","106","LIDER ALAMEDA","381597","3","21","2024","jueves"
"2024-03-21","107","EDIFICIO BüHLER","406933","3","21","2024","jueves"
"2024-03-21","109","JUMBO LOS ANGELES","526806","3","21","2024","jueves"
"2024-03-21","110","LIDER QUILLOTA","213026","3","21","2024","jueves"
"2024-03-22","1","UNIMARC EL PAMPINO","439160","3","22","2024","viernes"
"2024-03-22","2","UNIMARC EL PARQUE","216681","3","22","2024","viernes"
"2024-03-22","5","UNIMARC LA SERENA","505001","3","22","2024","viernes"
"2024-03-22","6","UNIMARC OVALLE","230630","3","22","2024","viernes"
"2024-03-22","7","UNIMARC QUILLOTA","118235","3","22","2024","viernes"
"2024-03-22","8","STA ISABEL REÑACA","270210","3","22","2024","viernes"
"2024-03-22","9","STA ISABEL LOS CARRERAS","108824","3","22","2024","viernes"
"2024-03-22","10","STA ISABEL VALPARAISO","34790","3","22","2024","viernes"
"2024-03-22","11","STA ISABEL CLAUDIO VICUÑA","128109","3","22","2024","viernes"
"2024-03-22","14","MALL PASEO DEL VALLE","303488","3","22","2024","viernes"
"2024-03-22","15","UNIMARC VIÑA","142185","3","22","2024","viernes"
"2024-03-22","16","ALVI MAIPU","63445","3","22","2024","viernes"
"2024-03-22","17","UNIMARC FCO. BILBAO","89034","3","22","2024","viernes"
"2024-03-22","19","UNIMARC LOS MILITARES","239243","3","22","2024","viernes"
"2024-03-22","20","MEDS MAIPU","361933","3","22","2024","viernes"
"2024-03-22","21","SODIMAC ÑUBLE","141596","3","22","2024","viernes"
"2024-03-22","22","TOTTUS NATANIEL","205042","3","22","2024","viernes"
"2024-03-22","23","TOTTUS SAN BERNARDO","549033","3","22","2024","viernes"
"2024-03-22","24","TOTTUS VICUÑA MACKENNA","46471","3","22","2024","viernes"
"2024-03-22","26","UNIMARC CHILLAN","574790","3","22","2024","viernes"
"2024-03-22","27","UNIMARC OSORNO","235882","3","22","2024","viernes"
"2024-03-22","29","UNIMARC CONCEPCION","234538","3","22","2024","viernes"
"2024-03-22","32","UNIMARC LINARES","190799","3","22","2024","viernes"
"2024-03-22","33","EL MUSEO","64370","3","22","2024","viernes"
"2024-03-22","34","MALL CENTRO","671009","3","22","2024","viernes"
"2024-03-22","35","MALL MELIPILLA","1277898","3","22","2024","viernes"
"2024-03-22","38","MALL SAN BERNARDO","706385","3","22","2024","viernes"
"2024-03-22","41","TOTTUS CATEDRAL","185463","3","22","2024","viernes"
"2024-03-22","42","UNIV AUTONOMA","436093","3","22","2024","viernes"
"2024-03-22","43","M10 VILLA ALEMANA","39681","3","22","2024","viernes"
"2024-03-22","45","STRIP RECOLETA","12353","3","22","2024","viernes"
"2024-03-22","46","CLINICA AUTONOMA","190756","3","22","2024","viernes"
"2024-03-22","50","TOTTUS TALAGANTE","89034","3","22","2024","viernes"
"2024-03-22","54","STA ISABEL VILLA ALEMANA","92773","3","22","2024","viernes"
"2024-03-22","55","TOTTUS SAN BERNARDO ESTACION","98572","3","22","2024","viernes"
"2024-03-22","56","STRIP IRARRAZAVAL","86218","3","22","2024","viernes"
"2024-03-22","65","LIDER OSORNO","312059","3","22","2024","viernes"
"2024-03-22","69","LIDER PUERTO MONTT","74790","3","22","2024","viernes"
"2024-03-22","70","LIDER PUERTO VARAS","80126","3","22","2024","viernes"
"2024-03-22","74","STA ISABEL LOS ANGELES","456050","3","22","2024","viernes"
"2024-03-22","76","LIDER TALAGANTE","188907","3","22","2024","viernes"
"2024-03-22","78","EDIFICIO BANCOESTADO","233572","3","22","2024","viernes"
"2024-03-22","79","LIDER VALDIVIA","63655","3","22","2024","viernes"
"2024-03-22","81","STA ISABEL VIÑA","122143","3","22","2024","viernes"
"2024-03-22","84","STA ISABEL VICUÑA MACKENNA","37059","3","22","2024","viernes"
"2024-03-22","89","LIDER GRAN AVENIDA","134454","3","22","2024","viernes"
"2024-03-22","90","LIDER RANCAGUA","161092","3","22","2024","viernes"
"2024-03-22","92","LIDER LIMACHE","232773","3","22","2024","viernes"
"2024-03-22","93","LIDER OVALLE","117143","3","22","2024","viernes"
"2024-03-22","96","LIDER TOBALABA","107227","3","22","2024","viernes"
"2024-03-22","97","UNIV BERNARDO OHIGGINS","234622","3","22","2024","viernes"
"2024-03-22","99","LIDER COPIAPO","137648","3","22","2024","viernes"
"2024-03-22","100","STRIP TALCA","95714","3","22","2024","viernes"
"2024-03-22","101","LIDER QUILIN","215924","3","22","2024","viernes"
"2024-03-22","103","TOTTUS LOS ANGELES","193151","3","22","2024","viernes"
"2024-03-22","105","LIDER LOS ANGELES","548866","3","22","2024","viernes"
"2024-03-22","106","LIDER ALAMEDA","468529","3","22","2024","viernes"
"2024-03-22","107","EDIFICIO BüHLER","407942","3","22","2024","viernes"
"2024-03-22","109","JUMBO LOS ANGELES","613068","3","22","2024","viernes"
"2024-03-22","110","LIDER QUILLOTA","270840","3","22","2024","viernes"
"2024-03-23","1","UNIMARC EL PAMPINO","474747","3","23","2024","sábado"
"2024-03-23","2","UNIMARC EL PARQUE","57311","3","23","2024","sábado"
"2024-03-23","5","UNIMARC LA SERENA","340588","3","23","2024","sábado"
"2024-03-23","6","UNIMARC OVALLE","117689","3","23","2024","sábado"
"2024-03-23","7","UNIMARC QUILLOTA","98613","3","23","2024","sábado"
"2024-03-23","8","STA ISABEL REÑACA","276302","3","23","2024","sábado"
"2024-03-23","9","STA ISABEL LOS CARRERAS","117941","3","23","2024","sábado"
"2024-03-23","10","STA ISABEL VALPARAISO","8235","3","23","2024","sábado"
"2024-03-23","11","STA ISABEL CLAUDIO VICUÑA","94832","3","23","2024","sábado"
"2024-03-23","14","MALL PASEO DEL VALLE","294538","3","23","2024","sábado"
"2024-03-23","15","UNIMARC VIÑA","111176","3","23","2024","sábado"
"2024-03-23","16","ALVI MAIPU","32941","3","23","2024","sábado"
"2024-03-23","19","UNIMARC LOS MILITARES","147269","3","23","2024","sábado"
"2024-03-23","20","MEDS MAIPU","196359","3","23","2024","sábado"
"2024-03-23","21","SODIMAC ÑUBLE","172269","3","23","2024","sábado"
"2024-03-23","22","TOTTUS NATANIEL","246428","3","23","2024","sábado"
"2024-03-23","23","TOTTUS SAN BERNARDO","272058","3","23","2024","sábado"
"2024-03-23","26","UNIMARC CHILLAN","530210","3","23","2024","sábado"
"2024-03-23","27","UNIMARC OSORNO","316386","3","23","2024","sábado"
"2024-03-23","29","UNIMARC CONCEPCION","124706","3","23","2024","sábado"
"2024-03-23","32","UNIMARC LINARES","172016","3","23","2024","sábado"
"2024-03-23","33","EL MUSEO","61470","3","23","2024","sábado"
"2024-03-23","34","MALL CENTRO","679832","3","23","2024","sábado"
"2024-03-23","35","MALL MELIPILLA","1232101","3","23","2024","sábado"
"2024-03-23","38","MALL SAN BERNARDO","1397142","3","23","2024","sábado"
"2024-03-23","41","TOTTUS CATEDRAL","75126","3","23","2024","sábado"
"2024-03-23","42","UNIV AUTONOMA","323739","3","23","2024","sábado"
"2024-03-23","50","TOTTUS TALAGANTE","89883","3","23","2024","sábado"
"2024-03-23","54","STA ISABEL VILLA ALEMANA","49874","3","23","2024","sábado"
"2024-03-23","55","TOTTUS SAN BERNARDO ESTACION","63488","3","23","2024","sábado"
"2024-03-23","56","STRIP IRARRAZAVAL","88824","3","23","2024","sábado"
"2024-03-23","65","LIDER OSORNO","226891","3","23","2024","sábado"
"2024-03-23","69","LIDER PUERTO MONTT","34832","3","23","2024","sábado"
"2024-03-23","70","LIDER PUERTO VARAS","13530","3","23","2024","sábado"
"2024-03-23","74","STA ISABEL LOS ANGELES","225378","3","23","2024","sábado"
"2024-03-23","76","LIDER TALAGANTE","207185","3","23","2024","sábado"
"2024-03-23","79","LIDER VALDIVIA","61597","3","23","2024","sábado"
"2024-03-23","81","STA ISABEL VIÑA","57689","3","23","2024","sábado"
"2024-03-23","89","LIDER GRAN AVENIDA","40672","3","23","2024","sábado"
"2024-03-23","90","LIDER RANCAGUA","175504","3","23","2024","sábado"
"2024-03-23","92","LIDER LIMACHE","146471","3","23","2024","sábado"
"2024-03-23","93","LIDER OVALLE","74454","3","23","2024","sábado"
"2024-03-23","96","LIDER TOBALABA","95924","3","23","2024","sábado"
"2024-03-23","97","UNIV BERNARDO OHIGGINS","43152","3","23","2024","sábado"
